station_id,station_name,address,phone,longitude,latitude,city_id,operator_id,spec_id,opening_hours,has_restroom,parking_spots
1389,中国石化汽车充电站(金港充电站),黄金岭街道中国石化金港加油站,95105888,114.904336,25.77700156,3,1,1,24小时,TRUE,44
1390,小桔充电汽车充电站(沃尔泰赣南医学院充电站),地面停车场,4000610999,114.9021381,25.77478882,3,3,1,24小时,TRUE,26
1391,达克云汽车充电站(叙能和谐家园充电站),垂柳路阳光和谐家园地下2号出入口,4006717555,114.9079037,25.78131073,3,1,5,24小时,FALSE,33
1392,达克云汽车充电站(叙能和谐家园慢充站),垂柳路阳光和谐家园地下2号出入口,4006717555,114.9079037,25.78131073,3,1,3,24小时,FALSE,18
1393,小桔充电汽车充电站(沃尔泰温馨家园F-20充电站),温馨家园F-20地下停车场地下一层,4000610999,114.9047855,25.78222156,3,5,5,24小时,TRUE,18
1394,云快充汽车充电站(阳光·和谐家园北区店),阳光和谐家园小区地库A区9栋下,4008288517,114.9061668,25.78153864,3,5,5,24小时,FALSE,40
1395,小桔充电汽车充电站(沃尔泰潭口镇人民政府充电站),潭口镇潭口大道246号,4000610999,114.880474,25.77479651,3,5,3,24小时,TRUE,49
1396,特来电汽车充电站(特来电蓉江新区行政服务中心3号楼停车场充电站),蓉江新区行政服务中心3号楼停车场,4001300001,114.8797365,25.77422765,3,1,5,24小时,FALSE,42
1397,国家电网汽车充电站(江西省赣州市于都县小溪乡小溪供电服务站公共充电站),小溪乡小溪供电服务站公共充电站,0797-6386019,115.331319,25.77540228,5,5,5,24小时,TRUE,21
1398,特来电目的地充电站(崇义上堡八号秘境民宿充电项目),上堡八号秘境民宿,15970819535,114.0415185,25.76927964,1,3,1,24小时,TRUE,49
1399,上犹服务区电动汽车充电站,[],4008280768,114.488931,25.76652485,5,1,5,24小时,FALSE,46
1400,上犹服务区电动汽车充电站,东山镇上犹服务区电动汽车充电站上犹服务区,4008280768,114.4880801,25.76351153,2,4,1,24小时,FALSE,47
1401,中国石化汽车充电站(上犹水南充电站),上犹西互通与赣丰线交叉口西80米,95105888,114.5153205,25.76783569,6,1,5,24小时,TRUE,23
1402,车电网汽车充电站(黄埠镇南村停车位),工业园214乡道,18679764362,114.5881774,25.76973087,7,2,5,24小时,FALSE,37
1403,车电网汽车充电站(黄埠镇卫生院门口停车位),金山大道与214乡道交叉口西南220米,18679764362,114.5841251,25.77169881,2,3,5,24小时,FALSE,43
1404,特来电汽车充电站(特来电赣州经开区洋田小学汽车充电桩),科技城小学,4001300001,114.7640638,25.76579089,4,1,5,24小时,TRUE,17
1405,特来电汽车充电站(特来电洋田科技园停车场充电站),洋田科技园,4001300001,114.7610355,25.76890881,4,4,5,24小时,TRUE,7
1406,驴充充汽车充电站(九里峰山邻里中心汽车充电站),章贡区九里峰山,400-9155-388,114.9226045,25.76590255,3,5,1,24小时,FALSE,26
1407,小桔充电汽车充电站(蓉江新区管委会充电站),潭东镇国家税务总局赣州经济技术开发区税务局潭东税务所赣州蓉江新区财政局,4000610999,114.8731894,25.77075307,3,4,3,24小时,TRUE,6
1408,特来电汽车充电站(特来电云创智谷充电站),和谐大道地面停车场,4001300001,114.8733565,25.77222611,3,3,3,24小时,FALSE,45
1409,阳光城翡丽湾汽车充电站,景明路516号,[],114.867254,25.77257587,3,2,3,24小时,FALSE,8
1410,驴充充汽车充电站(九里峰山六期),九里峰山花语林7号楼西北60米,0797-966999,114.9291292,25.76809947,3,3,5,24小时,FALSE,6
1411,汽车充电站(沃尔泰毅德融城),毅德融城,4000610999,114.8849432,25.76376763,3,3,5,24小时,TRUE,14
1412,驴充充汽车充电站(毅德融城11栋地库2单元门口MD可对外),青阳路毅德融城,139-7012-2181,114.8835515,25.76436523,3,4,3,24小时,TRUE,10
1413,云快充汽车充电站(国誉新能源充电站小溪乡),小溪乡圩镇休闲广场旁停车场,4008288517,115.3311247,25.77257196,5,4,5,24小时,TRUE,31
1414,汽车充电站(上堡汽车充电站),上堡梯田游客中心西侧,[],114.0357796,25.75615992,3,4,1,24小时,FALSE,43
1415,特来电汽车充电站(崇义县上堡景区充电站),上堡乡下张屋,17779712438,114.0355301,25.75537305,8,5,3,24小时,TRUE,18
1416,云快充目的地充电站(木梓排民宿),上堡乡木梓排民宿,4008288517,114.0272865,25.75719869,3,5,5,24小时,TRUE,13
1417,云快充汽车充电站(过埠镇三栖竞技基地),过埠镇(三栖竞技基地),4008288517,114.1952678,25.75882265,3,4,3,24小时,TRUE,46
1418,云快充汽车充电站(赣州小漓江),过埠镇小漓江,4008288517,114.2192518,25.75495696,3,3,5,24小时,TRUE,40
1419,车电网汽车充电站(金山大道江西省安安科技有限公司门口停车位),工业园金山大道,18679764362,114.5871775,25.76118757,2,2,5,24小时,FALSE,14
1420,特来电汽车充电站(特来电上犹县公路服务区充电站),G357国道驿站,18179701888,114.4970781,25.76078588,1,3,5,24小时,FALSE,31
1421,百胜泊充汽车充电站(南康区朱坊高速出口站),朱坊镇桥头村第1停车场,13767750975,114.6541656,25.75750198,4,4,3,24小时,FALSE,14
1422,小桔充电汽车充电站(格力工厂充电站),朱坊镇赣格雅苑,4000610999,114.7026825,25.75603229,4,1,1,24小时,TRUE,16
1423,赣州南服务区特来电电动汽车充电站,赣州绕城高速赣州南服务区停车场,4001300001,114.8930076,25.75865443,3,5,1,24小时,FALSE,43
1424,理想汽车超级充电站(理想5C超充站赣州绕城高速赣州南服务区南昌方向),赣州南服务区,4006860400,114.8929156,25.75864341,3,5,5,24小时,TRUE,43
1425,理想汽车超级充电站(理想5C超充站赣州绕城高速赣州南服务区韶关方向),赣州南服务区,4006860400,114.8939095,25.76103497,3,2,1,24小时,TRUE,27
1426,特来电充电站(赣州绕城高速赣州南服务区广州方向停车场),赣州绕城高速赣州南服务区停车场,[],114.8935605,25.76096888,3,4,1,24小时,TRUE,37
1427,国家电网汽车充电站(江西省赣州市南康区太窝乡元岭村村委会门口充电站),太窝乡元岭村村委会门口,0797-6586058,114.7252256,25.75671862,4,4,5,24小时,FALSE,16
1428,新电途汽车充电站(灿启超充毅德商贸城2号站),玉潭路吉麻湖东北,4001100835,114.8808452,25.76097554,3,4,3,24小时,FALSE,13
1429,蔚景云汽车充电站(领跑慧充毅德商贸城2号站),潭东镇弘腾路毅德城,4006803880,114.8808452,25.76097554,3,2,1,24小时,TRUE,7
1430,国家电网汽车充电站(江西省赣州市开发区毅徳物流园1号广场充电站),赣州市开发区潭东镇毅徳物流园1号广场,0797-8201264;19079951620,114.8794221,25.76292169,3,1,3,24小时,FALSE,31
1431,新电途汽车充电站(灿启超充赣州金富康社区站),金富康社区,4001100835,114.8695657,25.75738346,3,2,1,24小时,TRUE,9
1432,蔚景云汽车充电站(领跑慧充赣州金富康社区站),潭东镇乐美口腔蓉江诊所金富康小区,4006803880,114.8695657,25.75738346,3,4,1,24小时,FALSE,49
1433,新电途汽车充电站(灿启超充毅德商贸城1号站),玉潭路吉麻湖东北,4001100835,114.8802248,25.76042479,3,4,3,24小时,TRUE,32
1434,蔚景云汽车充电站(领跑慧充毅德商贸城1号站),潭东镇弘腾路毅德城,4006803880,114.8802248,25.76042479,3,1,3,24小时,FALSE,25
1435,星星充电汽车充电站(星星充电-太窝镇太和社区充电站),太窝镇太和社区停车场,15070588151,114.7269739,25.76071571,4,5,3,24小时,TRUE,38
1436,中国石化汽车充电站(中东充电站),潭东镇105国道2136公桩处,95105888,114.8600238,25.75586382,3,4,1,24小时,FALSE,7
1437,小桔充电汽车充电站(沃尔泰潭东镇人民政府充电站),潭东镇财政所潭东镇人民政府,4000610999,114.8652026,25.75648891,3,5,1,24小时,FALSE,7
1438,星星充电汽车充电站(星星充电-铁山垅河迳村充电站),铁山垅镇河迳村桥头组民居停车坪,15070588151,115.5302898,25.76253485,5,4,5,24小时,TRUE,17
1439,国家电网汽车充电站(江西省赣州市崇义县横水镇城区供电所充电站),茶滩村委会旁50米,[],114.3352747,25.7454902,8,4,3,24小时,FALSE,23
1440,特来电汽车充电站(崇义县过埠安置点停车场充电站),过埠安置点停车场,17779712438,114.2140733,25.74639677,3,4,3,24小时,FALSE,44
1441,国家电网汽车充电站(江西省赣州市崇义县过埠镇过埠供电所充电站),过埠镇过上路农贸市场门口,19070709128,114.2105661,25.75320272,3,4,1,24小时,FALSE,10
1442,特来电汽车充电站(宝晋宝马新能源汽车),宝晋汽车销售服务有限公司地面停车场,4001300001,114.8226622,25.7435976,4,5,5,24小时,TRUE,16
1443,特来电充电站(赣州驭尊科技),和谐大道与生态大道交叉口西500米,[],114.8630737,25.74497655,3,5,5,24小时,TRUE,30
1444,驴充充汽车充电站(长华商行),鑫林街赣州农商银行(潭口支行)西91米,0797-966999,114.841033,25.74553465,3,3,3,24小时,FALSE,6
1445,小桔充电汽车充电站(潭口圩镇地下停车场充电站),潭口镇湖柏路文化广场(西北角),4000610999,114.8436378,25.74512596,3,4,1,24小时,TRUE,34
1446,特来电汽车充电站(赣州市蓉江新区毅德城E29地块仓储区充电项目),蓉江新区毅德城E29地块仓储区地面停车场,4001300001,114.8686173,25.74744963,3,3,1,24小时,FALSE,49
1447,国家电网汽车充电站(江西省赣州市开发区毅徳物流园8号广场充电站),赣州市开发区潭东镇毅徳物流园8号广场,0797-8201264;19079951620,114.8719285,25.75258312,3,2,5,24小时,TRUE,10
1448,云快充超级充电站(毅德充电站),毅德城,4008288517,114.8686152,25.74958987,3,4,1,24小时,FALSE,10
1449,特来电汽车充电站(赣州驭尊能源科技有限公司充电站),蓉江新区E26地块毅德城项目5栋101A102号铺,18179701888,114.8689555,25.75069589,3,4,5,24小时,TRUE,29
1450,特来电目的地充电站(崇义县上堡党群服务中心停车场充电站),上堡乡人民政府,17779712438,114.0067167,25.73566929,7,1,5,24小时,TRUE,26
1451,国家电网汽车充电站(江西省赣州市崇义县上堡乡上堡供电所充电站),上堡乡老圩背,18007973300,114.001171,25.7359301,3,2,5,24小时,TRUE,16
1452,特来电汽车充电站(崇义县上堡安置点停车场充电站),上堡安置点停车场,17779712438,114.0033654,25.73387932,1,4,5,24小时,FALSE,24
1453,特来电汽车充电站(崇义上堡梯田景区充电站),上堡梯田景区,19136750456,114.0198044,25.74091343,8,3,5,24小时,TRUE,12
1454,特来电充电站(崇义县上堡林站停车场),龙形至龙告通组公路与387县道交叉口东100米,[],114.0139687,25.73506264,4,1,1,24小时,FALSE,5
1455,长安新能源充电站,赣南大道赣南汽车城,[],114.8191144,25.73897627,4,4,3,24小时,FALSE,39
1456,驴充充汽车充电站(锦腾实业),潭口大道龙岭镇下坝小学东南侧约150米锦腾实业,0797-966999,114.8260544,25.73821592,4,5,1,24小时,FALSE,20
1457,特来电充电站(广鑫仁北汽新能源4S店停车场),赣南高架路辅路与驰翔大道交叉口东320米,[],114.8213638,25.74078754,4,5,1,24小时,FALSE,34
1458,特来电汽车充电站(特来电南康区埃安汽车4S店充电站),南康汽车城广汽埃安,18170130007,114.8216825,25.73876399,4,4,3,24小时,TRUE,43
1459,星星充电汽车充电站(赣州华宏之星汽车有限公司),龙岭镇赣南汽车城B-30地块,15870701886,114.8163548,25.74023082,4,1,5,24小时,TRUE,40
1460,特来电超级充电站(鸿蒙智行尚界用户中心·赣南汽车城),龙岭镇东风日产赣州昌泰南康专营店零跑汽车赣州零跑中心赣南汽车城店,15727769696,114.822066,25.74306918,4,5,3,24小时,TRUE,8
1461,驴充充汽车充电站(龙岭镇汽车城驴充充安途充电站),龙岭镇赣南大道辅路龙岭镇汽车城,13870707514,114.8132037,25.73814478,4,2,1,24小时,TRUE,46
1462,小桔充电汽车充电站(龙岭镇汽车城驴充充安途充电站),龙岭镇赣南大道辅路龙岭镇汽车城,[],114.8131686,25.73820575,4,1,3,24小时,TRUE,7
1463,蓝媒优充赣州章贡沙石镇充电站,沙石镇龙下街,[],114.9429142,25.73792934,3,5,5,24小时,FALSE,26
1464,云快充汽车充电站(国誉新能源充电站铁山垅镇),铁山垅镇新建停车场(江西石油对面),4008288517,115.5221569,25.73481358,5,1,1,24小时,TRUE,31
1465,国家电网汽车充电站(江西省赣州市会昌县庄口镇庄口供电所电动汽车充电站),庄口镇汽车站围墙内,18979708589,115.6604923,25.73835402,3,3,1,24小时,TRUE,34
1466,瑞金服务区国家电网电动汽车充电站,济广高速瑞金南服务区充电站(济南方向),0797-2316222;95598,115.9182002,25.73964396,6,1,5,24小时,TRUE,24
1467,蔚来能源超级充电站(济南方向G35济广高速瑞金服务区),济广高速,[],115.9181912,25.73975604,6,4,3,24小时,TRUE,32
1468,理想汽车超级充电站(理想5C超充站济广高速瑞金服务区济南方向),瑞金服务区,4006860400,115.918565,25.7396086,2,3,5,24小时,FALSE,13
1469,蔚来换电站(瑞金服务区济南方向),G35济广高速与瑞金服务区交叉口西380米,[],115.9182142,25.739722,5,3,1,24小时,FALSE,38
1470,中国石化汽车充电站(武阳镇瑞金服务区西区),武阳镇瑞金服务区,95105888,115.9186627,25.74225802,4,5,1,24小时,TRUE,11
1471,中国石化汽车充电站(武阳镇瑞金服务区东区),武阳镇瑞金服务区东区,95105888,115.9217157,25.74127431,2,4,5,24小时,FALSE,32
1472,瑞金服务区国家电网电动汽车充电站,济广高速瑞金南服务区(广州方向)地面停车场,0797-2316222;95598,115.9199958,25.74303414,6,3,5,24小时,FALSE,13
1473,蔚来换电站(瑞金服务区广州方向),G35济广高速与瑞金服务区交叉口西380米,[],115.9201377,25.74313705,8,5,5,24小时,FALSE,36
1474,理想汽车超级充电站(理想5C超充站济广高速瑞金服务区广州方向),瑞金服务区,4006860400,115.9207133,25.74290132,4,3,1,24小时,TRUE,5
1475,中国石化汽车充电站(崇义新城北充电站),崇义新城北加油站,13870738223,114.3057932,25.72423663,1,4,1,24小时,TRUE,18
1476,国家电网汽车充电站(江西省赣州市南康区朱坊乡朱坊村镇政府门口充电站),朱坊乡朱坊村镇政府门口,0797-6689798,114.6677597,25.72646446,4,4,5,24小时,FALSE,7
1477,镜坝23号楼快充充电站(703亩家具聚集区),产业大道1号,[],114.7201401,25.72886388,4,3,3,24小时,TRUE,5
1478,镜坝93号楼快充充电站(703亩家具聚集区),镜坝703亩家具聚集区93号楼门口,[],114.7223229,25.72982548,4,2,5,24小时,FALSE,21
1479,镜坝3号楼快充充电站(703亩家具聚集区),产业大道1号,[],114.7191009,25.73269801,4,3,1,24小时,FALSE,37
1480,小桔充电汽车充电站(镜坝128亩家具集聚区充电站),镜坝128亩家具集聚区宿舍楼门口,15170726671,114.7260619,25.72896407,4,3,5,24小时,TRUE,12
1481,镜坝83号楼快充充电站(703亩家具聚集区),产业大道1号,[],114.7221763,25.72639368,4,3,5,24小时,FALSE,30
1482,驴充充汽车充电站(庙下垄),庙下垄,0797-966999,114.8985911,25.73220451,3,5,5,24小时,TRUE,16
1483,镜坝47号楼快充充电站(703亩家具聚集区),产业大道1号,[],114.7221809,25.73272024,4,3,1,24小时,FALSE,48
1484,云快充汽车充电站(路背和谐充电场),潭口镇路背村(和谐大道潭口与龙岭交界处),[],114.8353694,25.7287399,3,4,3,24小时,TRUE,46
1485,汽车充电站(鑫润物流充电站),龙岭镇龙岭工业园东区鑫润物流,18964936597,114.805855,25.73058718,4,4,1,24小时,TRUE,45
1486,小桔充电汽车充电站(南康永安大酒店充电站),永安大酒店,4000610999,114.8105042,25.72591392,4,5,3,24小时,FALSE,34
1487,驴充充汽车充电站(驴充充电站),龙岭镇G105(京澳线)金石工业小区,0797-966999,114.8139108,25.7279223,4,1,3,24小时,FALSE,41
1488,国家电网汽车充电站(江西省赣州市于都县铁山垅镇铁山垅供电服务站公共充电站),铁山垅镇铁山垅供电服务站公共充电站,0797-6280161,115.5180239,25.73221775,5,3,5,24小时,TRUE,18
1489,云快充超级充电站(崇义检测站充电站),横水镇朱坑口村祥宏机动车检测管理有限公司,4008288517,114.3191717,25.71728284,6,3,5,24小时,TRUE,14
1490,特来电汽车充电站(江西科泉新能源崇义县充电站),祥宏机动车检测管理有限公司,18070576181,114.3159064,25.72228282,1,3,3,24小时,FALSE,45
1491,江投能链汽车充电站(崇义旅游集散中心充电站),城北大道211号,4008882596,114.2996998,25.72030713,3,5,5,24小时,FALSE,16
1492,中国铁塔汽车充电站(江西赣州崇义县汽贸城充电站),崇义汽贸城,10096,114.2986412,25.72016184,2,3,5,24小时,FALSE,50
1493,特来电目的地充电站(崇义县县城职业中专停车场充电站),县城职业中专停车场,17779712438,114.2973727,25.72162377,5,4,1,24小时,TRUE,36
1494,小桔充电汽车充电站(镜坝200亩家具集聚区充电站),镜坝200亩家具集聚区综合楼门口,[],114.7238902,25.7214215,4,3,1,24小时,FALSE,24
1495,星星充电汽车充电站(北汽新能源广鑫仁店),晓东超市北侧170米,[],114.7845297,25.71946035,4,5,1,24小时,FALSE,16
1496,特来电汽车充电站(特来电南康红土地物流园停车场充电站),红土地物流园地面停车场,4001300001,114.7901415,25.71450152,4,3,1,24小时,TRUE,17
1497,星星充电汽车充电站(南康区龙岭中心小学充电站),龙岭中心小学,4008280768,114.8058698,25.71899874,4,4,1,24小时,TRUE,35
1498,小桔充电汽车充电站(龙岭卫生院充电站),龙岭镇卫生院,4000610999,114.8062964,25.72138682,4,2,5,24小时,TRUE,26
1499,小桔充电汽车充电站(迈联龙岭充电站),龙岭镇金龙大道310号,4000610999,114.8041323,25.72202437,4,5,3,24小时,FALSE,25
1500,新能源汽车充电站,龙岭镇中心幼儿园(老街)对面,18146790729,114.8035814,25.7209248,4,1,1,24小时,TRUE,18
1501,星星充电汽车充电站(南康区龙岭中学充电站)(暂停营业),龙岭中学,18170773666,114.8003034,25.72045192,4,1,5,24小时,FALSE,29
1502,蔚来能源汽车充电站(赣州崇义旅游集散中心),厚学路,[],114.2991246,25.71988587,2,1,5,24小时,FALSE,7
1503,蔚来超充站赣州崇义旅游集散中心,城北大道211号,[],114.2991395,25.72005694,2,3,5,24小时,FALSE,7
1504,特来电汽车充电站(崇义县龙勾工业园区充电站),龙勾乡龙勾工业园硬质合金产业园(建设中),17779712438,114.5460384,25.71743272,5,1,1,24小时,FALSE,45
1505,特来电汽车充电站(赣州驭尊崇义安康机动车检测站西侧旗岭隧道口),横水镇安康机动车检测中心,18179701888,114.2905912,25.71356812,6,2,1,24小时,TRUE,23
1506,特来电汽车充电站(崇义县龙沟良田花海充电站),良田村,17779712438,114.5450064,25.70873187,6,4,3,24小时,TRUE,22
1507,特来电目的地充电站(特来电崇义县龙勾良田花海停车场充电站),龙勾良田花海停车场,17779712438,114.5450064,25.70873187,3,3,1,24小时,TRUE,5
1508,国家电网汽车充电站(江西省赣州市崇义县龙勾乡扬眉充电站),龙勾乡田心里,13507074639,114.5411526,25.70501371,2,2,5,24小时,FALSE,40
1509,云快充超级充电站(南康鑫马充电站),龙岭西区西二路29号康祥机动车,4008288517,114.7970303,25.70949149,4,3,3,24小时,TRUE,50
1510,汽车充电站(胜桦新能源龙岭石化),赣南大道,[],114.7861396,25.71110995,4,5,3,24小时,TRUE,15
1511,百胜泊充汽车充电站(明杰便利店站),东山街道办坪塘殷屋安置点明杰便利店旁,13767750975,114.7794315,25.7077755,4,3,1,24小时,FALSE,39
1512,国家电网汽车充电站(江西省赣州市南康区龙岭充电站),龙岭,19179791366,114.7922124,25.70688148,4,1,3,24小时,TRUE,6
1513,中国石化汽车充电站(龙岭充电站),龙岭镇迎宾东大道中国石化龙岭加油站,95105888,114.7990229,25.70811502,4,1,3,24小时,TRUE,29
1514,新电途汽车充电站(犹江电力南康龙岭灯饰城充电站),龙岭镇赣州金凤凰商务宾馆灯饰城,4001100835,114.798453,25.70722559,4,1,1,24小时,FALSE,30
1515,云快充汽车充电站(新市民公寓店),迎宾东大道与秀峰大道交叉口东北460米,[],114.79845,25.70722058,4,5,1,24小时,FALSE,44
1516,云快充汽车充电站(赣州市精印纸品包装有限公司)(内部专用),康佳家美家具厂西侧210米,[],114.7257662,25.71343267,4,3,3,24小时,FALSE,17
1517,小桔充电汽车充电站(智道物流园C区充电站),龙岭镇赣州国际陆港赣州国际港申通物流园,4000610999,114.8166656,25.70916607,4,5,5,24小时,TRUE,34
1518,新电途汽车充电站(犹江电力南康龙泰安冷链产业园路边停车场充电站),龙岭镇向阳大道赣州国际木材交易中心,19536561391,114.8246837,25.70816361,4,2,5,24小时,TRUE,49
1519,国家电网汽车充电站(江西省赣州市瑞金市谢坊镇谢坊供电所城市公共充电站),谢坊镇谢坊供电所,0797-2318222,115.8674864,25.70842048,2,4,3,24小时,FALSE,48
1520,国家电网汽车充电站(江西省赣州市崇义县麟潭乡上堡供电所充电站),麟潭乡乡政府旁100米,0797-3861290,114.096461,25.6959676,8,4,5,24小时,TRUE,19
1521,云快充汽车充电站(能宝汽车),振兴大道西侧,4008288517,114.3090916,25.69463554,5,3,1,24小时,FALSE,16
1522,特来电目的地充电站(崇义县北门小广场停车场充电站),北门小广场地面停车场,17779712438,114.3023677,25.69989741,6,3,5,24小时,FALSE,36
1523,特来电汽车充电站(崇义县人民医院停车场充电站),崇义县人民医院停车场,17779712438,114.2980435,25.69840602,2,4,1,24小时,TRUE,27
1524,特来电汽车充电站(赣州志成钢构充电站),横水镇崇义电子商务创业孵化园,13479458889,114.2929494,25.70231237,8,2,3,24小时,FALSE,27
1525,国家电网汽车充电站(江西省赣州市崇义县龙勾乡扬眉充电站),友善大药房南侧70米,[],114.5381968,25.70267987,3,5,5,24小时,TRUE,30
1526,百胜泊充汽车充电站(32新塘上农庄站),新塘上路与陈赞贤大道辅路交叉口东北120米,13767750975,114.7442614,25.69972305,4,1,5,24小时,FALSE,40
1527,国家电网汽车充电站(江西省赣州市南康区镜坝镇镜坝供电所充电站),镜坝镇老镜坝村桐木路镜坝供电所门口,0797-6586058,114.7379824,25.70140497,4,1,5,24小时,FALSE,39
1528,百胜泊充汽车充电站(连城加油站旁),省道238以南蛇皮塘路西(连城石化加油站旁),13767750975,114.7347841,25.69400712,4,4,3,24小时,FALSE,20
1529,星星充电汽车充电站(星星充电-拼板中心充电站),拼板中心,15170726671,114.7940559,25.70035682,4,2,5,24小时,TRUE,35
1530,百胜泊充汽车充电站(桐木村便民充电站),嘉福尚江尊品外围停车场,19907074998,114.7476718,25.69543585,4,1,3,24小时,FALSE,18
1531,驴充充汽车充电站(南康家居小镇内),家具小镇骑行道江西功夫动漫有限公司附近45米,0797-966999,114.7587547,25.70365651,4,5,5,24小时,FALSE,32
1532,星星充电汽车充电站(星星充电-家居美学馆充电站),家居美学馆右侧位置(机场连线快速路入口处),15170726671,114.7632476,25.70319088,4,3,5,24小时,TRUE,16
1533,星星充电汽车充电站(星星充电-城发滨江加油站充电站),机场快速路与滨江大道交界处,15170726671,114.7673013,25.69576789,4,1,5,24小时,FALSE,12
1534,百胜泊充汽车充电站(凯旋城西站),兴业大道凯旋城小区,13767750975,114.7801699,25.7018572,4,5,5,24小时,FALSE,25
1535,新电途汽车充电站(犹江电力个私工业园充电站),东山街道江西百搭空间家具品牌运营中心,4001100835,114.7765209,25.6947782,4,1,5,24小时,FALSE,16
1536,犹江电力个私工业园充电站,东山街道江西百搭空间家具品牌运营中心,4001100835,114.7768553,25.69488362,4,4,3,24小时,TRUE,43
1537,特斯拉超级充电站(赣州市南康区智造谷),智造谷大厦南面地上停车场,4009100707,114.790529,25.70248958,4,5,1,24小时,FALSE,25
1538,云快充汽车充电站(犹江电力南康米尼优家酒店),兴业大道与坪塘路交叉口西120米,[],114.7816741,25.69872739,4,1,3,24小时,TRUE,18
1539,驴充充汽车充电站(驴充充汽车充电站爱琴海连锁酒店),坪塘路爱琴海连锁酒店(家具城店),0797-966999,114.7809763,25.69722472,4,5,1,24小时,TRUE,14
1540,新电途汽车充电站(犹江电力南康米尼优家酒店汽车充电站),东山街道宁都味道(泓泰店)米尼优家酒店(南康区家具城店),4001100835,114.7816771,25.69872639,4,2,5,24小时,FALSE,39
1541,官坑充电站,迎宾东大道55号,13870735069,114.7892004,25.6945704,4,4,3,24小时,FALSE,17
1542,驴充充汽车充电站(成信充电站),G105(迎宾东大道)南康利安酒店(迎宾东大道店)南150米,0797-966999,114.7902369,25.69686214,4,3,1,24小时,FALSE,41
1543,蔚景云汽车充电站(利安酒店充电站),东山街道南康利安酒店,4006803880,114.7902448,25.69791471,4,3,5,24小时,FALSE,50
1544,驴充充汽车充电站(盈海百丽酒店赣州南康家具城店),盈海家博城停车场,0797-966999,114.7874257,25.6940876,4,1,3,24小时,TRUE,44
1545,国家电网汽车充电站(江西省赣州市赣县区大埠乡供电服务站公共充电站),大埠乡大埠供电所门口,15879718359,115.0644563,25.69490912,7,4,5,24小时,TRUE,23
1546,驴充充汽车充电站(鸡笼山三叉路口),G238(利园线)华红相框厂,0797-966999,115.2805139,25.69802085,5,3,1,24小时,TRUE,5
1547,国家电网汽车充电站(江西省赣州市于都县祁禄山镇祁禄山供电所公共充电站),祁禄山镇祁禄山供电所公共充电站,0797-6388326,115.3011942,25.69547124,5,5,5,24小时,FALSE,12
1548,特来电汽车充电站(崇义县人民广场停车场示范充电站),阳岭大道崇义人民广场,17779712438,114.3032174,25.68765145,1,2,3,24小时,FALSE,49
1549,中国石化汽车充电站(新世界停车场充电站),新世界停车场充电站,95105888,114.3039112,25.69106101,7,3,5,24小时,FALSE,30
1550,极氪能源超级充电站(赣州南康远洋未来广场极充站),赣南高架路辅路与家具大道交叉口东北280米爱琴海购物公园(赣南大道店)地面停车位,4000036036,114.7632787,25.6879058,4,4,3,24小时,TRUE,47
1551,中国石化汽车充电站(东山充电站),东山街道迎宾东大道中国石化东山加油站,18779733937;95105888,114.7834652,25.69018416,4,4,1,24小时,TRUE,17
1552,云快充目的地充电站(赣州洗刷刷汽车美容服务有限公司2号电站),窑边洗刷刷16至20号洗车位,4008288517,114.7491965,25.68776899,4,4,5,24小时,FALSE,31
1553,润诚达汽车充电站(赣州江钛窑边洗刷刷站),东山街道窑边村洗车场里面,13767761241,114.7489305,25.68764589,4,3,1,24小时,TRUE,13
1554,云快充目的地充电站(赣州洗刷刷汽车美容服务有限公司1号电站),窑边洗刷刷16至20号洗车工位,4008288517,114.7489375,25.68764089,4,1,1,24小时,TRUE,14
1555,新电途汽车充电站(犹江电力南康官坑村蓝天工业园充电站(慢充)),东山街道南洋蔡氏家具有限公司(贴面),4001100835,114.7955896,25.68429878,4,4,5,24小时,FALSE,13
1556,特来电目的地充电站(特来电崇义县老电影院停车场充电站),老电影院,17779712438,114.3028162,25.68482568,3,4,1,24小时,FALSE,49
1557,小桔充电汽车充电站(美的爱康公园天下超充站),东山街道旭辉路美的爱康公园天下·云顶,4000610999,114.7657702,25.69362357,4,4,5,24小时,TRUE,34
1558,小桔充电汽车充电站(赣南医科大学第一附属医院南康院区),东山街道朱边赣南医科大学第一附属医院南康院区,15170726671,114.7654464,25.68663066,4,4,5,24小时,FALSE,29
1559,中国铁塔汽车充电站(江西赣州南康区新康东大道充电站),赣南医科大学第一附属医院东南角,10096,114.7669978,25.68433265,4,2,3,24小时,TRUE,32
1560,蔚来能源超级充电站(赣州南康远洋未来广场),赣南大道与家居大道交汇处(家居小镇入口处),[],114.7610973,25.68660476,4,1,5,24小时,FALSE,20
1561,极充站,赣南高架路辅路与家具大道交叉口东北240米,[],114.7610122,25.68685584,4,5,5,24小时,FALSE,31
1562,小桔充电汽车充电站(南康金融中心超充站),东山街道中国赣州低空经济大厦,15170726671,114.7504129,25.68468659,4,5,5,24小时,FALSE,7
1563,润诚达汽车充电站(东山之冠停车场站),东山之冠停车场,13979756008,114.7478924,25.68657621,4,5,1,24小时,FALSE,50
1564,新电途汽车充电站(南康区金融中心窑边安置点停车场充电站),金融中心窑边安置点停车场充电站京东养车对面车位,19536561391;4001100835,114.7477522,25.68987793,4,1,3,24小时,FALSE,49
